borrower_id,period,employee_count,wage_bill_inr,employer_contribution_inr,employee_contribution_inr,due_date,remittance_date,source,ingested_at,record_id,consent_id
MSME-00342,2025-08,57,1121823.54,67309.41,67309.41,2025-09-15,2025-09-19,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c4dc4039-7576-4c94-9c0e-726f6c79f3ee,96f74ded-8d3c-4ed6-b885-e560359ff19d
MSME-00342,2025-09,57,979472.41,58768.34,58768.34,2025-10-15,2025-10-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,2e066100-469e-4799-a440-f9bcb5b9432d,96f74ded-8d3c-4ed6-b885-e560359ff19d
MSME-00342,2025-10,56,981917.95,58915.08,58915.08,2025-11-15,2025-11-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6f5922b7-48ae-4086-8edc-138ae56c85de,96f74ded-8d3c-4ed6-b885-e560359ff19d
MSME-00342,2025-11,55,969021.27,58141.28,58141.28,2025-12-15,2025-12-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0792f862-e7c8-429a-aba2-02b43eb450ac,96f74ded-8d3c-4ed6-b885-e560359ff19d
MSME-00342,2025-12,56,983849.06,59030.94,59030.94,2026-01-15,2026-01-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,2c270186-d2ea-49c2-bf34-a55d8f0275ab,96f74ded-8d3c-4ed6-b885-e560359ff19d
MSME-00342,2026-01,56,1100891.68,66053.5,66053.5,2026-02-15,2026-02-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,bd619722-8e98-4fef-96b3-f5dec6086036,96f74ded-8d3c-4ed6-b885-e560359ff19d
MSME-00342,2026-02,56,938926.1,56335.57,56335.57,2026-03-15,2026-03-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,acd0ef30-8bd0-41cb-82f6-aa36abf011d4,96f74ded-8d3c-4ed6-b885-e560359ff19d
MSME-00342,2026-03,57,1017466.08,61047.96,61047.96,2026-04-15,2026-04-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7bc86162-24a2-445e-8b62-6c456d2cbed6,96f74ded-8d3c-4ed6-b885-e560359ff19d
MSME-00342,2026-04,57,1118902.72,67134.16,67134.16,2026-05-15,2026-05-20,epfo_contributions,2026-07-07T17:29:40.342070+00:00,52f1a054-6cdc-47b6-956a-bf48d4f1f31b,96f74ded-8d3c-4ed6-b885-e560359ff19d
MSME-00342,2026-05,57,1127542.6,67652.56,67652.56,2026-06-15,2026-06-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,93b8657d-1de2-484e-bbdc-aa368da33121,96f74ded-8d3c-4ed6-b885-e560359ff19d
MSME-00342,2026-06,58,1101752.01,66105.12,66105.12,2026-07-15,2026-07-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,07ff7943-06f5-4c71-91ba-6b85885381ef,96f74ded-8d3c-4ed6-b885-e560359ff19d
MSME-00343,2024-07,14,276122.82,16567.37,16567.37,2024-08-15,2024-08-24,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7b099073-2fb7-4a0a-ac15-b01242ac49c9,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2024-08,14,261878.95,15712.74,15712.74,2024-09-15,2024-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e1a3066b-097a-4792-9ede-4765f1c3f630,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2024-09,14,236547.69,14192.86,14192.86,2024-10-15,2024-10-28,epfo_contributions,2026-07-07T17:29:40.342070+00:00,de506050-93d1-4cdf-82b0-fc902fe74c4f,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2024-10,14,247863.34,14871.8,14871.8,2024-11-15,2024-11-26,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1406e2e0-df5a-452f-aae8-6737476fd78e,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2024-11,14,230785.3,13847.12,13847.12,2024-12-15,2024-12-27,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1c91c473-33c0-4806-a3f5-f9c4c8d62b9f,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2024-12,14,234966.29,14097.98,14097.98,2025-01-15,2025-01-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,40f65128-4cb3-41ab-af19-259d5cc479e1,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2025-01,13,241525.32,14491.52,14491.52,2025-02-15,2025-03-02,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5b50b6bf-f924-4434-aeb9-e56089e73a42,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2025-02,13,213756.38,12825.38,12825.38,2025-03-15,2025-03-30,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c89b94bb-b370-4f4b-87fc-9d1cc88d24fe,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2025-03,13,231038.71,13862.32,13862.32,2025-04-15,2025-04-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5663f580-0d22-4d2a-a7b2-b7a0d28a8ac1,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2025-04,13,225057.56,13503.45,13503.45,2025-05-15,2025-05-25,epfo_contributions,2026-07-07T17:29:40.342070+00:00,fe1670e3-8590-404e-875e-9cc0532036f5,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2025-05,13,224807.39,13488.44,13488.44,2025-06-15,2025-07-03,epfo_contributions,2026-07-07T17:29:40.342070+00:00,be5df163-777e-4f63-bcb3-c37f12e3f8ee,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2025-06,13,248346.49,14900.79,14900.79,2025-07-15,2025-07-29,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0ad32fac-9ec8-41b6-8e5d-d43bbb83f7fa,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2025-07,13,229882.12,13792.93,13792.93,2025-08-15,2025-08-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c66e2e7e-5a3e-4282-aff7-5ef2a2df53cb,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2025-08,13,227798.43,13667.91,13667.91,2025-09-15,2025-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ce30b8b6-4000-42fd-a660-759c106851e2,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2025-09,13,227722.78,13663.37,13663.37,2025-10-15,,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f0fdea32-191a-46e9-9791-80b6752e15fd,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2025-10,13,222497.59,13349.86,13349.86,2025-11-15,2025-11-28,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a345b2f7-0e26-44bd-9cb8-c9bb44285aff,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2025-11,13,246141.43,14768.49,14768.49,2025-12-15,,epfo_contributions,2026-07-07T17:29:40.342070+00:00,990afde5-c987-4bf6-96ca-1cad68721870,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2025-12,13,240818.37,14449.1,14449.1,2026-01-15,2026-01-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8ececa84-2640-43e6-9cfc-dc5ecceb2cf1,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2026-01,13,224798.26,13487.9,13487.9,2026-02-15,2026-03-08,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0b476c28-b711-4d17-8040-1263007f36be,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2026-02,13,219739.55,13184.37,13184.37,2026-03-15,2026-04-07,epfo_contributions,2026-07-07T17:29:40.342070+00:00,56aede12-b8a6-4da8-b872-6d05c3652803,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2026-03,13,235446.16,14126.77,14126.77,2026-04-15,2026-04-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,05673461-462e-48a8-a840-6ff3e2205426,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2026-04,13,228719.72,13723.18,13723.18,2026-05-15,2026-05-27,epfo_contributions,2026-07-07T17:29:40.342070+00:00,99d2c0c3-76d0-444c-97a4-f523a442149c,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2026-05,13,230447.26,13826.84,13826.84,2026-06-15,2026-07-02,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c1b9e457-0a51-4e8f-9dc7-fd87cc3b54b3,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00343,2026-06,13,215562.11,12933.73,12933.73,2026-07-15,2026-08-03,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f96b122d-8307-400e-a392-9aa50101bc89,652dd322-9912-465b-894c-7f792c4d3d86
MSME-00345,2024-07,22,378298.0,22697.88,22697.88,2024-08-15,2024-08-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,97df77dd-fecc-48e7-8c43-a84f26b031d5,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2024-08,22,416556.89,24993.41,24993.41,2024-09-15,2024-09-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9745e055-f5c9-4263-9dac-839f1383fbdb,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2024-09,22,425975.28,25558.52,25558.52,2024-10-15,2024-10-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ab5adb73-594b-44b0-aeb5-146d88d62e06,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2024-10,23,428554.82,25713.29,25713.29,2024-11-15,2024-11-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,304866aa-8cdc-40d8-aab3-123393cf4d47,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2024-11,23,423217.73,25393.06,25393.06,2024-12-15,2024-12-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1a053e80-bbb6-4308-a57f-cb9e0649374f,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2024-12,24,437449.93,26247.0,26247.0,2025-01-15,2025-01-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,84b230b6-d575-4fe7-b8b9-fc42ab08732f,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2025-01,24,424484.7,25469.08,25469.08,2025-02-15,2025-02-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,dcb324de-3654-4ad1-aab5-ffec08e5c6ca,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2025-02,24,412396.47,24743.79,24743.79,2025-03-15,2025-03-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,aa99eb07-dd94-42ed-b2d2-eb6d8e81889b,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2025-03,24,451092.98,27065.58,27065.58,2025-04-15,2025-04-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,67f33695-6fb1-4e82-bb56-089483304f4d,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2025-04,24,436010.95,26160.66,26160.66,2025-05-15,2025-05-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,04136da5-1894-4df5-9721-ea117ad417d6,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2025-05,25,481716.3,28902.98,28902.98,2025-06-15,2025-06-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b6c3149d-6eab-4d67-9fbf-7e854f8166d1,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2025-06,25,420284.1,25217.05,25217.05,2025-07-15,2025-07-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,394fbdb7-c3d1-416a-9511-f5f99ea67c82,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2025-07,25,487789.45,29267.37,29267.37,2025-08-15,2025-08-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5dfe2a83-f523-4656-b27e-7bd0487f7e9e,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2025-08,26,447117.83,26827.07,26827.07,2025-09-15,2025-09-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,bf9b10e6-100c-4970-9c4a-8e794161fd2a,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2025-09,26,495963.72,29757.82,29757.82,2025-10-15,2025-10-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,34534bd6-73f6-4722-91b0-00804f9a244f,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2025-10,27,466685.69,28001.14,28001.14,2025-11-15,2025-11-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d142f13b-82db-47e9-a312-6db1a9e235d0,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2025-11,28,514756.82,30885.41,30885.41,2025-12-15,2025-12-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a2797bfc-a930-4a06-a968-00141432b6a5,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2025-12,29,531877.4,31912.64,31912.64,2026-01-15,2026-01-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,eee712db-1243-421b-97a3-764bb00c5335,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2026-01,30,509374.12,30562.45,30562.45,2026-02-15,2026-02-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,16803965-51c6-4f1c-bebb-e23e371bf09f,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2026-02,30,546545.32,32792.72,32792.72,2026-03-15,2026-03-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f78dd069-9871-4dbf-9b50-fedfbb61fdbc,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2026-03,31,563973.86,33838.43,33838.43,2026-04-15,2026-04-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,fe82593e-313a-40d6-91bf-e0ac42b8f2b2,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2026-04,31,518526.2,31111.57,31111.57,2026-05-15,2026-05-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,739a223f-eb13-46f9-810c-9b05a54e7aed,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2026-05,31,610029.47,36601.77,36601.77,2026-06-15,2026-06-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9fc7b562-91fa-4a57-88e1-b0a9b65c5c69,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00345,2026-06,31,519379.57,31162.77,31162.77,2026-07-15,2026-07-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,04d0e44a-d5ce-4531-889a-c5cf2e4ea576,3b00f857-4b64-4829-8aec-81a529df0287
MSME-00346,2024-07,57,1029696.74,61781.8,61781.8,2024-08-15,2024-08-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,feacbf14-8bc6-424f-9323-8e1be2b9c523,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2024-08,59,1011856.41,60711.38,60711.38,2024-09-15,2024-09-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,00fe5fa7-db99-49c1-b712-2afdc6b113d5,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2024-09,58,1127461.4,67647.68,67647.68,2024-10-15,2024-10-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,86b73f1e-38ec-4600-8812-ff3c5ab8b6c6,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2024-10,59,986546.32,59192.78,59192.78,2024-11-15,2024-11-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,63dc7977-4885-4840-aaa9-3ebea9f7ed62,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2024-11,60,1085928.91,65155.73,65155.73,2024-12-15,2024-12-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ad12818c-b3f7-4fe2-bec2-3d3005d26a6a,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2024-12,58,1103026.33,66181.58,66181.58,2025-01-15,2025-01-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,fbe292e4-12c1-4791-8c71-8ddb7a92aa08,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2025-01,58,1028326.45,61699.59,61699.59,2025-02-15,2025-02-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,bb57ec43-e1c3-4ccf-a369-df9fb5d2c2cc,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2025-02,60,1064003.77,63840.23,63840.23,2025-03-15,2025-03-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1044511b-f16d-4f02-bae0-42fdd74e1fe4,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2025-03,57,1013032.94,60781.98,60781.98,2025-04-15,2025-04-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e3de67f3-039c-47dc-8390-706ba8c0d737,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2025-04,57,1051299.86,63077.99,63077.99,2025-05-15,2025-05-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,27bf9676-0fa7-46db-b05a-5ebf580f2785,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2025-05,57,983708.52,59022.51,59022.51,2025-06-15,2025-06-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,23fab583-3209-44cd-adaa-15039727a549,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2025-06,58,974241.47,58454.49,58454.49,2025-07-15,2025-07-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5bb84001-166c-4956-84ed-20022561d846,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2025-07,59,1141142.46,68468.55,68468.55,2025-08-15,2025-08-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f93df135-5be7-4ef8-a3b4-49352da3eff4,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2025-08,61,1024692.08,61481.52,61481.52,2025-09-15,2025-09-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9069c2a1-0501-40f3-a5e4-9e73e54e4b05,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2025-09,61,1161738.28,69704.3,69704.3,2025-10-15,2025-10-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b42d237e-eef7-4af8-84c6-1d44b6b253de,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2025-10,63,1079367.56,64762.05,64762.05,2025-11-15,2025-11-17,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7ee5e7c6-dbfa-449a-89e6-72e4064b2c00,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2025-11,63,1178643.56,70718.61,70718.61,2025-12-15,2025-12-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,94c100b6-ca30-404c-8663-102785f801e8,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2025-12,62,1093433.6,65606.02,65606.02,2026-01-15,2026-01-18,epfo_contributions,2026-07-07T17:29:40.342070+00:00,399d20a3-bfc2-4d48-825f-9ca7f64b25b9,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2026-01,62,1034843.95,62090.64,62090.64,2026-02-15,2026-02-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c0d8e5f2-1aaa-4f4a-bb1c-05fe7523d766,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2026-02,62,1220295.65,73217.74,73217.74,2026-03-15,2026-03-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ff2939c8-0918-47f2-8f92-7786bc4e2718,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2026-03,64,1246675.43,74800.53,74800.53,2026-04-15,2026-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,875875ca-cfb9-4034-8a07-409256215b2c,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2026-04,65,1268464.91,76107.89,76107.89,2026-05-15,2026-05-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4b3bec76-80d8-4be3-841f-80107c54d96a,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2026-05,65,1134133.98,68048.04,68048.04,2026-06-15,2026-06-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7c36a899-378d-4c20-a301-85eedc59e560,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00346,2026-06,65,1226752.82,73605.17,73605.17,2026-07-15,2026-07-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d1fe767c-4210-4d05-a907-a68d82cbd8e1,4a5da0b6-d3be-4bb8-b2f8-1830cc41a5c8
MSME-00347,2024-07,14,267619.28,16057.16,16057.16,2024-08-15,2024-08-19,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1030124f-b5b0-44d0-a3c5-9b1913a24837,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2024-08,14,262323.74,15739.42,15739.42,2024-09-15,2024-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4eb53302-cf71-4702-8090-239cf2665ea5,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2024-09,14,241397.61,14483.86,14483.86,2024-10-15,2024-10-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6ec87391-59b4-43e3-81e3-fa5e8593cd78,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2024-10,14,252121.97,15127.32,15127.32,2024-11-15,2024-11-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5e98c7bb-876d-4824-9e3b-04ef0b80c119,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2024-11,14,249422.39,14965.34,14965.34,2024-12-15,2024-12-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4898c05f-6d94-41f8-90e1-5023ffb766d0,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2024-12,14,254014.4,15240.86,15240.86,2025-01-15,2025-01-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,2ac36c28-ff0e-4460-9454-bc33aade4be1,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2025-01,14,253034.21,15182.05,15182.05,2025-02-15,2025-02-21,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6d16ee60-3b3d-440e-8243-c79cf6f076b2,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2025-02,14,255663.86,15339.83,15339.83,2025-03-15,2025-03-19,epfo_contributions,2026-07-07T17:29:40.342070+00:00,70a067e5-2a89-464a-bfd3-a03ba57a87a3,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2025-03,14,240755.99,14445.36,14445.36,2025-04-15,2025-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,253b90f0-bf28-42ee-bbae-37a60a6f03b4,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2025-04,14,239570.62,14374.24,14374.24,2025-05-15,2025-05-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6d9ff710-c979-48df-a3d0-070fa5ab3f17,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2025-05,14,247952.44,14877.15,14877.15,2025-06-15,2025-06-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ed6b3751-6ef6-455f-afe2-e8f784eff547,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2025-06,14,243563.87,14613.83,14613.83,2025-07-15,2025-07-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4dbab633-ebb5-4cab-8419-10592e2c97b7,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2025-07,14,266518.75,15991.12,15991.12,2025-08-15,2025-08-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,805f9082-dd9e-41d7-b60e-6d236c0f9760,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2025-08,14,255608.62,15336.52,15336.52,2025-09-15,2025-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ca03b960-fc04-4f19-9f95-5fc6cc8ab19b,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2025-09,14,231036.77,13862.21,13862.21,2025-10-15,2025-10-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,103e93dc-47b6-460a-9df9-6d26aa8af625,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2025-10,14,232803.36,13968.2,13968.2,2025-11-15,2025-11-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,7fc1afb4-4d4f-4101-a31d-944d7440de7d,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2025-11,14,238423.18,14305.39,14305.39,2025-12-15,2025-12-18,epfo_contributions,2026-07-07T17:29:40.342070+00:00,94b52bbf-77e9-47b0-b78c-cd01b654da3b,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2025-12,14,232940.11,13976.41,13976.41,2026-01-15,2026-01-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5b712a69-9130-4aec-be16-4e2598b314c0,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2026-01,14,272416.92,16345.02,16345.02,2026-02-15,2026-02-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,de9aa1f6-5ebd-4612-b7c6-eac488c4ce0d,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2026-02,14,247147.2,14828.83,14828.83,2026-03-15,2026-03-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,3b63ceab-1cd3-4d48-a4e4-fa542ea248f3,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2026-03,14,273287.43,16397.25,16397.25,2026-04-15,2026-04-22,epfo_contributions,2026-07-07T17:29:40.342070+00:00,90b8aa1e-ab99-47ff-b5b0-a5c35b5ad5fe,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2026-04,14,252385.75,15143.14,15143.14,2026-05-15,2026-05-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,3e460ad9-710c-4631-8e25-d2e54b6f9081,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2026-05,14,237893.3,14273.6,14273.6,2026-06-15,2026-06-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,2ad06bd7-af27-4d6b-8599-4665c855e26c,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00347,2026-06,14,262910.93,15774.66,15774.66,2026-07-15,2026-07-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b7c527e4-be0e-4027-821e-76c706010152,95e90713-6ed5-474e-b902-fb7e91a379b2
MSME-00351,2024-07,10,197814.69,11868.88,11868.88,2024-08-15,2024-08-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8481ae69-49a7-4452-9ece-e88d08c06c82,0931b0b6-66e2-4284-828d-91a2226d8cb0
MSME-00351,2024-08,10,166446.28,9986.78,9986.78,2024-09-15,2024-09-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e2307321-5275-498a-85ef-5bd9b3a03bab,0931b0b6-66e2-4284-828d-91a2226d8cb0
MSME-00351,2024-09,10,186939.0,11216.34,11216.34,2024-10-15,2024-10-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,36ae408f-76f0-4f87-b586-7cb686f88208,0931b0b6-66e2-4284-828d-91a2226d8cb0
MSME-00351,2024-10,10,190018.1,11401.09,11401.09,2024-11-15,2024-11-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a1466b24-c9f4-48c6-9376-92f96deda67e,0931b0b6-66e2-4284-828d-91a2226d8cb0
